face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/clip_829_frame_face0.png,White,White,Female,30-39,"[5.0729191e-01 6.9514024e-03 2.5627092e-01 3.0808063e-04 7.1944692e-04
 5.9037592e-02 1.6942070e-01]",[0.7789344  0.01800033 0.02442751 0.1786378 ],[3.4721118e-06 9.9999648e-01],"[2.5968006e-09 2.2423067e-06 2.7567567e-03 4.7858307e-01 5.0869477e-01
 9.8998696e-03 6.2846368e-05 3.6941785e-07 2.1496906e-09]"
detected_faces/clip_722_frame_face1.png,White,White,Male,40-49,"[8.9346290e-01 1.3530415e-06 2.7436009e-03 2.3288464e-03 6.6226500e-04
 1.7599543e-04 1.0062507e-01]",[9.9846298e-01 5.1351935e-06 7.3415373e-04 7.9769810e-04],[9.9999779e-01 2.2365875e-06],"[5.5388323e-06 6.3530524e-06 2.0475387e-04 2.3130251e-03 7.3811471e-02
 5.2093852e-01 3.7941054e-01 2.3136484e-02 1.7334706e-04]"
detected_faces/clip_706_frame_face0.png,White,White,Female,20-29,"[9.5716405e-01 2.5501608e-05 1.5958680e-02 1.6184415e-04 1.0684220e-04
 5.9759052e-04 2.5985438e-02]",[9.9940646e-01 4.0016868e-05 2.4837127e-04 3.0513748e-04],[3.4642683e-06 9.9999654e-01],"[1.6877335e-08 7.0146175e-06 7.3004956e-03 8.1125993e-01 1.7791961e-01
 3.4789830e-03 3.3711422e-05 2.7112165e-07 2.0753903e-09]"
detected_faces/clip_532_frame_face0.png,Middle Eastern,White,Male,30-39,"[0.2530506  0.00197042 0.04404353 0.00138109 0.00219228 0.00404295
 0.69331914]",[0.89077675 0.03362106 0.05261223 0.02298995],[9.999238e-01 7.621185e-05],"[1.1093267e-06 2.1937998e-05 1.4775079e-03 1.3110207e-01 6.2800539e-01
 2.2659588e-01 1.2557791e-02 2.3158453e-04 6.8266736e-06]"
detected_faces/clip_649_frame_face0.png,White,White,Male,20-29,"[5.3050959e-01 2.3638775e-06 5.9487583e-04 3.3865529e-04 1.5468110e-04
 1.8004574e-05 4.6838185e-01]",[9.9973112e-01 1.7910777e-06 2.0060551e-04 6.6462417e-05],[0.9935524  0.00644762],"[1.04478636e-06 8.09422927e-05 5.26637957e-02 6.84832513e-01
 2.48473868e-01 1.36909485e-02 2.47074960e-04 9.37138157e-06
 5.01428758e-07]"
detected_faces/clip_210_frame_face0.png,White,White,Female,60-69,"[9.9018145e-01 4.3953278e-06 3.5908427e-03 2.2708022e-03 4.8402368e-04
 3.6484973e-05 3.4319803e-03]",[9.9733806e-01 1.9552178e-07 2.6548419e-03 6.8663335e-06],[0.00557365 0.99442637],"[4.38131938e-05 3.10125091e-04 1.21931371e-03 2.66102562e-03
 1.04141105e-02 6.33778200e-02 2.03613639e-01 4.94155049e-01
 2.24205017e-01]"
detected_faces/clip_92_frame_face1.png,Middle Eastern,White,Male,20-29,"[4.7603256e-01 6.3009805e-04 1.5018750e-02 5.6360932e-05 1.8001186e-04
 1.3882706e-03 5.0669390e-01]",[8.82595897e-01 4.77685407e-03 8.23478971e-04 1.11803785e-01],[9.999173e-01 8.266971e-05],"[1.1593343e-06 1.0085804e-04 1.0798121e-02 4.5869628e-01 4.2719573e-01
 9.9624604e-02 3.5299656e-03 5.1967301e-05 1.3215490e-06]"
detected_faces/clip_265_frame_face2.png,Middle Eastern,White,Male,40-49,"[3.3604619e-01 8.1017740e-02 1.9520072e-02 1.5113182e-05 7.9732265e-05
 1.6780972e-02 5.4654020e-01]",[0.61584455 0.35893098 0.00193596 0.0232885 ],[9.9998623e-01 1.3784464e-05],"[1.5417738e-05 2.0070080e-05 6.1090388e-05 1.7221466e-03 6.1613131e-02
 4.6649033e-01 4.2686808e-01 4.1697532e-02 1.5121715e-03]"
detected_faces/clip_185_frame_face2.png,White,White,Male,3-9,"[9.9511892e-01 1.3677300e-04 1.3095129e-03 1.1212659e-03 2.5421052e-04
 4.2251086e-05 2.0170317e-03]",[9.9881500e-01 1.9425303e-05 1.1603184e-03 5.2526775e-06],[0.997975 0.002025],"[1.6394246e-02 9.5502990e-01 2.7103791e-02 1.5275370e-04 4.7955706e-04
 4.0362377e-04 3.1874306e-04 7.0378192e-05 4.7076228e-05]"
detected_faces/clip_10_frame_face0.png,White,White,Female,30-39,"[0.4383782  0.0005867  0.12269507 0.00170878 0.00108312 0.00328327
 0.43226483]",[0.99301934 0.00120429 0.00189558 0.00388078],[0.01717335 0.98282665],"[1.0913514e-05 1.1171008e-03 2.9209955e-02 1.8716358e-01 5.2054167e-01
 2.3227595e-01 2.8433053e-02 1.2257281e-03 2.2070550e-05]"
detected_faces/clip_156_frame_face0.png,White,White,Male,50-59,"[7.9472339e-01 1.2865900e-05 4.1965009e-03 3.4269039e-04 2.7138184e-04
 3.5991037e-04 2.0009327e-01]",[9.9773693e-01 1.7235743e-05 1.7190215e-03 5.2687619e-04],[9.9999213e-01 7.8820167e-06],"[1.41162425e-04 1.04363855e-04 3.33329546e-04 8.37958432e-05
 1.62984198e-03 3.47179323e-02 4.84012365e-01 4.68371421e-01
 1.06058307e-02]"
detected_faces/clip_172_frame_face1.png,Middle Eastern,Black,Female,20-29,"[0.15500735 0.23686437 0.14253598 0.00394143 0.00517304 0.00624247
 0.45023534]",[0.1155721  0.87705636 0.00580081 0.00157075],[0.06038593 0.939614  ],"[0.00101975 0.02596615 0.0947633  0.3977134  0.35403317 0.10171497
 0.02052021 0.00373753 0.0005315 ]"
detected_faces/clip_362_frame_face0.png,White,White,Male,50-59,"[9.2030966e-01 6.2924582e-06 1.9746842e-03 3.0611230e-03 6.7822775e-04
 1.1026323e-04 7.3859781e-02]",[9.8920614e-01 6.4977812e-06 1.0673339e-02 1.1400665e-04],[9.9987829e-01 1.2173751e-04],"[5.7887251e-04 2.2095972e-04 3.8842874e-04 3.0334713e-04 5.3753611e-03
 5.5524264e-02 5.6460863e-01 3.5787380e-01 1.5126286e-02]"
detected_faces/clip_617_frame_face1.png,White,White,Female,20-29,"[9.9849427e-01 2.5178862e-05 1.5270665e-04 1.2044793e-05 1.2456072e-05
 1.7856943e-05 1.2855084e-03]",[9.9986762e-01 6.8969843e-05 3.5972727e-05 2.7428843e-05],[0.2144477  0.78555226],"[5.0930998e-06 7.1980670e-04 2.8936733e-02 4.9783894e-01 3.5303241e-01
 9.8556347e-02 1.9340983e-02 1.4337921e-03 1.3597612e-04]"
detected_faces/clip_633_frame_face0.png,Southeast Asian,Asian,Female,70+,"[0.29948804 0.00120882 0.06869823 0.2763607  0.3091606  0.00370369
 0.04137996]",[3.8594997e-01 2.1476133e-04 6.1300105e-01 8.3427457e-04],[0.01631941 0.9836806 ],"[5.3865674e-06 4.5616976e-05 3.4025295e-05 3.9880186e-05 3.1020143e-04
 2.5333341e-03 3.8261820e-02 3.1168586e-01 6.4708394e-01]"
detected_faces/clip_548_frame_face0.png,East Asian,White,Female,20-29,"[0.16984622 0.00213801 0.13186134 0.35392    0.30054727 0.00838301
 0.03330414]",[0.5854326  0.01517523 0.39271152 0.00668062],[0.00349885 0.9965011 ],"[3.8439439e-06 2.1560434e-03 1.2319828e-01 6.9876331e-01 1.6068889e-01
 1.4298043e-02 7.9785939e-04 8.8975983e-05 4.8020620e-06]"
detected_faces/clip_407_frame_face0.png,White,White,Male,10-19,"[0.740137   0.00742816 0.04213928 0.05312234 0.00919547 0.00226407
 0.14571375]",[0.96262354 0.00276929 0.03262381 0.00198338],[0.81641334 0.18358667],"[7.0881732e-05 5.2472576e-02 7.5356036e-01 1.8371320e-01 9.4157904e-03
 7.2811334e-04 3.2138672e-05 5.5128221e-06 1.4268169e-06]"
detected_faces/clip_695_frame_face0.png,White,White,Female,30-39,"[9.9276680e-01 1.4465561e-06 1.5438009e-03 1.6384278e-04 7.9571444e-05
 1.4954333e-05 5.4295650e-03]",[9.9947619e-01 6.2783118e-05 4.2878563e-04 3.2308835e-05],[1.1682539e-04 9.9988317e-01],"[1.4158879e-07 5.2362961e-05 1.5944667e-02 4.7029042e-01 4.7104642e-01
 4.1818917e-02 8.3445373e-04 1.2388060e-05 2.4143154e-07]"
detected_faces/clip_741_frame_face0.png,Black,Black,Male,30-39,"[1.2404330e-02 6.6809171e-01 9.5944759e-03 5.0958595e-04 1.5027449e-03
 7.1585655e-02 2.3631148e-01]",[0.02845242 0.88871145 0.07756764 0.00526847],[0.9973364  0.00266358],"[0.00027149 0.00622753 0.01390528 0.15712523 0.18705782 0.16209629
 0.18208154 0.17566147 0.11557337]"
detected_faces/clip_692_frame_face0.png,White,White,Male,60-69,"[9.1071939e-01 7.5905145e-06 2.0227731e-04 5.4423203e-04 4.9959804e-04
 6.7891073e-05 8.7959029e-02]",[9.77020144e-01 1.15700605e-04 2.25774385e-02 2.86736496e-04],[9.9996698e-01 3.3032833e-05],"[4.8562357e-05 8.0583894e-05 8.7406201e-04 1.1663174e-03 6.2998836e-03
 7.3685490e-02 4.4730639e-01 4.5362666e-01 1.6911989e-02]"
detected_faces/clip_556_frame_face1.png,East Asian,Asian,Male,40-49,"[8.3319785e-05 1.1231407e-05 5.1027257e-04 8.1687224e-01 1.8251461e-01
 4.6666328e-06 3.6665551e-06]",[5.3490487e-05 1.3883426e-04 9.9971956e-01 8.8031462e-05],[0.9985878  0.00141215],"[5.20806179e-06 1.01693535e-04 1.97930308e-03 4.47889902e-02
 3.01588893e-01 3.87909174e-01 2.41694823e-01 2.07523573e-02
 1.17951166e-03]"
detected_faces/clip_572_frame_face0.png,White,White,Male,30-39,"[9.1781372e-01 2.2565406e-05 3.1126819e-03 5.1528310e-05 1.4596280e-04
 4.4540191e-04 7.8408137e-02]",[9.9889272e-01 1.9510982e-04 3.4189790e-05 8.7802182e-04],[9.999131e-01 8.692554e-05],"[4.9445048e-06 6.5318462e-05 6.7609397e-04 7.8897715e-02 7.3426384e-01
 1.8397790e-01 2.0950814e-03 1.8557736e-05 5.9551257e-07]"
detected_faces/clip_400_frame_face0.png,White,White,Female,20-29,"[5.5902463e-01 1.0984450e-05 5.5603608e-03 5.6556048e-05 3.8618942e-05
 2.8368965e-04 4.3502519e-01]",[9.9660462e-01 7.3596726e-05 2.1561366e-03 1.1656067e-03],[6.748858e-05 9.999325e-01],"[5.31842375e-07 1.07100816e-03 1.07891835e-01 7.68181503e-01
 1.19796529e-01 3.02770967e-03 3.04665064e-05 4.42970020e-07
 1.20374635e-08]"
detected_faces/clip_610_frame_face1.png,White,White,Female,30-39,"[9.6964681e-01 5.6455884e-04 2.6171531e-03 3.2594526e-04 3.0163702e-04
 5.6336506e-04 2.5980541e-02]",[9.9923533e-01 2.7817435e-04 1.1972832e-04 3.6680201e-04],[0.04234172 0.95765823],"[1.0877779e-05 9.2649832e-04 1.4003999e-02 2.5745109e-01 3.8024005e-01
 2.5326660e-01 8.4939808e-02 8.0795698e-03 1.0814987e-03]"
detected_faces/clip_634_frame_face0.png,White,White,Male,40-49,"[5.32948434e-01 5.68230025e-05 1.93705484e-02 1.55593061e-05
 1.09932276e-04 4.57716687e-03 4.42921609e-01]",[9.9742931e-01 1.9737143e-05 3.2235953e-04 2.2286223e-03],[9.9960160e-01 3.9837035e-04],"[1.7404349e-06 1.6348906e-05 4.8521865e-04 1.4130454e-02 4.2699599e-01
 5.3890067e-01 1.9236125e-02 2.2825174e-04 5.2014520e-06]"
detected_faces/clip_365_frame_face0.png,White,White,Male,50-59,"[9.1753793e-01 7.8207640e-06 3.0418385e-03 3.3656205e-03 7.8050018e-04
 1.1761229e-04 7.5148731e-02]",[9.9079627e-01 8.7637718e-06 9.0666441e-03 1.2841118e-04],[9.998610e-01 1.389753e-04],"[8.0227840e-04 3.1168974e-04 4.7248713e-04 2.4512474e-04 5.4368638e-03
 6.4514026e-02 6.1370319e-01 3.0547696e-01 9.0373121e-03]"
detected_faces/clip_309_frame_face3.png,White,White,Male,20-29,"[8.8996905e-01 1.0753985e-04 2.7756505e-03 1.6742892e-03 6.6030008e-04
 1.3700285e-04 1.0467610e-01]",[9.9922460e-01 2.9682158e-04 4.0242652e-04 7.6134012e-05],[0.9548822  0.04511784],"[2.27979635e-05 9.86928353e-04 7.50385150e-02 4.24976140e-01
 3.54525059e-01 1.24959715e-01 1.78810954e-02 1.50916853e-03
 1.00531215e-04]"
detected_faces/clip_151_frame_face0.png,White,White,Male,60-69,"[7.3134333e-01 1.8353401e-05 5.8234707e-03 3.7170851e-04 2.1242883e-04
 6.0712855e-04 2.6162353e-01]",[9.9866205e-01 2.8943283e-05 3.2605487e-04 9.8287710e-04],[9.9991810e-01 8.1937105e-05],"[4.89218255e-05 1.97992576e-05 1.05750085e-04 4.57524438e-05
 7.94999709e-04 2.21033301e-02 4.51777011e-01 5.08488297e-01
 1.66162550e-02]"
detected_faces/clip_175_frame_face1.png,White,White,Male,40-49,"[8.1979501e-01 8.2222780e-04 4.2504095e-03 2.3125259e-04 1.7465722e-04
 2.4037773e-04 1.7448606e-01]",[9.8018068e-01 1.0636916e-02 2.4826074e-04 8.9341411e-03],[9.9999446e-01 5.5839628e-06],"[4.4921666e-07 7.9194683e-07 3.0194926e-05 1.6293276e-02 4.4779414e-01
 5.1037240e-01 2.4611903e-02 8.8134251e-04 1.5547745e-05]"
detected_faces/clip_17_frame_face0.png,White,White,Female,40-49,"[9.8651409e-01 2.9536081e-05 4.9012010e-03 7.6293119e-04 6.2304607e-04
 1.9533280e-04 6.9738794e-03]",[0.99112445 0.00134871 0.00591554 0.0016113 ],[0.01245204 0.98754793],"[2.9377920e-06 2.3930674e-05 6.0061383e-04 1.1784721e-02 1.4492454e-01
 4.7194466e-01 3.5263714e-01 1.7813722e-02 2.6758865e-04]"
detected_faces/clip_358_frame_face0.png,White,White,Male,50-59,"[8.89270604e-01 1.53161982e-05 3.47706489e-03 4.07531485e-03
 1.15454546e-03 2.25651340e-04 1.01781525e-01]",[9.7275460e-01 5.3991404e-05 2.6605166e-02 5.8623997e-04],[9.9976975e-01 2.3029034e-04],"[4.1122531e-04 2.1214073e-04 3.2376128e-04 2.6891535e-04 5.6107193e-03
 6.9562279e-02 5.9817219e-01 3.1179702e-01 1.3641739e-02]"
detected_faces/clip_310_frame_face2.png,Middle Eastern,White,Male,20-29,"[1.7918590e-01 1.7027796e-04 1.0188374e-02 1.8499244e-04 4.4010582e-04
 3.8036511e-03 8.0602670e-01]",[9.7262472e-01 4.9122572e-03 7.3002587e-04 2.1732954e-02],[0.8996622 0.1003378],"[1.7217564e-05 3.0196945e-03 1.7890091e-01 5.0646931e-01 2.5654942e-01
 5.0900344e-02 3.8184614e-03 2.9673599e-04 2.7885046e-05]"
detected_faces/clip_148_frame_face1.png,Black,Black,Male,40-49,"[5.80281077e-04 9.95107770e-01 1.08937966e-03 1.46691755e-05
 3.11632757e-05 3.15645302e-04 2.86108605e-03]",[4.1688287e-05 9.9827957e-01 1.3657820e-03 3.1297290e-04],[9.994700e-01 5.299364e-04],"[4.4585293e-05 1.4069802e-04 4.9508020e-04 6.5786382e-03 8.6156130e-02
 4.7668025e-01 3.9992592e-01 2.8488211e-02 1.4904321e-03]"
detected_faces/clip_46_frame_face3.png,White,White,Male,10-19,"[9.3676692e-01 1.0068489e-05 2.7082217e-04 2.7371759e-03 2.0196728e-04
 8.8921315e-06 6.0004171e-02]",[9.9392146e-01 4.0467516e-05 6.0150102e-03 2.3095181e-05],[0.6514724  0.34852755],"[0.00397837 0.10539511 0.43747145 0.266072   0.08249947 0.07570139
 0.02051636 0.00696299 0.00140285]"
detected_faces/clip_217_frame_face0.png,White,White,Female,50-59,"[9.9343407e-01 1.3804681e-07 7.6584332e-04 5.1605608e-04 6.6277469e-05
 7.4595387e-06 5.2101528e-03]",[9.9814111e-01 4.6395004e-07 1.8527041e-03 5.7000375e-06],[7.578584e-04 9.992422e-01],"[2.3751584e-06 1.9387484e-05 2.2410326e-04 2.7906019e-03 2.2993201e-02
 1.7298976e-01 5.2744424e-01 2.4615203e-01 2.7384302e-02]"
detected_faces/clip_233_frame_face1.png,White,White,Female,20-29,"[8.6710453e-01 2.4183744e-05 6.4081210e-03 4.2117812e-04 1.5789313e-04
 8.6678908e-04 1.2501732e-01]",[9.9718934e-01 2.4514715e-04 4.8975646e-04 2.0757546e-03],[0.00173387 0.9982661 ],"[3.93611517e-05 4.53722440e-02 2.28086188e-01 7.08536625e-01
 1.77521016e-02 2.10275641e-04 3.08877179e-06 2.20583985e-07
 1.39842005e-08]"
detected_faces/clip_535_frame_face0.png,White,White,Female,30-39,"[9.9736363e-01 1.4791355e-05 1.0921346e-03 8.8736997e-06 2.6732760e-05
 3.3574601e-05 1.4602946e-03]",[9.9892914e-01 3.9847038e-04 2.0402887e-04 4.6837397e-04],[9.6266776e-05 9.9990374e-01],"[1.2392026e-07 3.9679773e-05 6.4654187e-03 3.2701752e-01 5.8972609e-01
 7.4195482e-02 2.5381462e-03 1.7088247e-05 4.2942273e-07]"
detected_faces/clip_701_frame_face0.png,White,White,Male,20-29,"[9.8339975e-01 1.1279001e-05 3.2826429e-03 2.7719905e-06 7.1952950e-06
 1.2708960e-04 1.3169325e-02]",[9.9548399e-01 5.6202395e-04 1.5107209e-04 3.8029414e-03],[9.9998587e-01 1.4137643e-05],"[2.2746050e-08 2.5968682e-06 2.0974851e-03 7.0076048e-01 2.9478535e-01
 2.3502947e-03 3.7458738e-06 2.6769058e-08 7.3989381e-10]"
detected_faces/clip_842_frame_face3.png,Middle Eastern,White,Male,30-39,"[2.0403574e-01 1.2278404e-04 5.4317079e-03 4.6296677e-06 1.6758266e-05
 1.6413387e-03 7.8874701e-01]",[9.9910271e-01 6.4226049e-05 4.1648742e-05 7.9139858e-04],[9.9939442e-01 6.0561736e-04],"[1.3384339e-06 2.1789914e-05 7.6260435e-04 4.9965095e-02 4.4464007e-01
 4.3291724e-01 7.0550710e-02 1.1103667e-03 3.0750161e-05]"
detected_faces/clip_593_frame_face0.png,Southeast Asian,Asian,Female,20-29,"[0.04682314 0.01013317 0.15159285 0.20641607 0.5370145  0.02899337
 0.01902685]",[0.04340447 0.02312138 0.92488587 0.00858831],[4.3156931e-05 9.9995685e-01],"[6.8237244e-07 1.7146619e-04 3.2371778e-02 8.2318163e-01 1.4169075e-01
 2.5400962e-03 4.2647465e-05 9.9412318e-07 1.7192329e-08]"
detected_faces/clip_673_frame_face0.png,Middle Eastern,Black,Male,30-39,"[4.2744327e-01 1.7970597e-03 3.8749769e-02 3.3666252e-06 1.2869342e-05
 1.0785658e-02 5.2120793e-01]",[9.7976983e-02 7.2062105e-01 1.5028071e-04 1.8125173e-01],[9.9992359e-01 7.6450306e-05],"[4.7040243e-07 5.0276176e-06 6.0726900e-04 1.1541125e-01 5.5421090e-01
 3.0037662e-01 2.8810132e-02 5.6230597e-04 1.5939839e-05]"
detected_faces/clip_657_frame_face1.png,White,White,Male,20-29,"[9.9934018e-01 1.1296736e-08 5.1513193e-06 3.6448258e-05 6.8115701e-06
 5.5543484e-07 6.1080843e-04]",[9.9998099e-01 2.4677794e-07 1.4664902e-05 4.1481494e-06],[0.99893147 0.00106854],"[4.9157963e-05 2.0633296e-03 3.5231468e-01 4.3182653e-01 1.8936077e-01
 2.3519056e-02 8.3746208e-04 2.7768754e-05 1.2416592e-06]"
detected_faces/clip_508_frame_face0.png,White,White,Male,60-69,"[6.5880197e-01 1.1904005e-02 2.2853587e-02 3.9397637e-04 1.4532408e-03
 1.7668063e-02 2.8692511e-01]",[9.7520018e-01 2.7481711e-03 4.8716634e-04 2.1564497e-02],[9.9953616e-01 4.6386803e-04],"[5.2449497e-05 5.2991996e-05 2.5957826e-04 1.1192895e-03 7.8872163e-03
 8.5693300e-02 4.2137608e-01 4.2935571e-01 5.4203231e-02]"
detected_faces/clip_718_frame_face1.png,East Asian,Asian,Male,30-39,"[5.9659523e-04 1.5467200e-06 3.8986592e-04 9.6734256e-01 3.1481192e-02
 6.7598135e-06 1.8146442e-04]",[6.2976353e-04 9.4983164e-07 9.9936306e-01 6.2854383e-06],[9.9999094e-01 9.0865942e-06],"[1.5024398e-06 2.1952985e-05 1.7802684e-03 1.1541016e-01 6.7183489e-01
 2.0075193e-01 9.7294925e-03 4.6589226e-04 3.8759686e-06]"
detected_faces/clip_447_frame_face0.png,White,White,Male,30-39,"[9.6627539e-01 4.9605349e-04 1.2139125e-02 2.2156494e-04 2.2610094e-04
 5.2337193e-05 2.0589435e-02]",[9.9015170e-01 7.2882778e-04 8.8277217e-03 2.9166994e-04],[0.59985363 0.40014634],"[6.9495322e-06 2.1789121e-04 5.7349904e-03 5.7074610e-02 4.5194724e-01
 4.3864414e-01 4.2641338e-02 3.5169977e-03 2.1581385e-04]"
detected_faces/clip_837_frame_face1.png,White,White,Male,60-69,"[7.0891523e-01 2.9088827e-04 6.9928795e-02 6.6025350e-03 3.4065221e-03
 7.1752202e-03 2.0368077e-01]",[9.8029119e-01 2.7995516e-04 5.6683547e-03 1.3760513e-02],[0.9952847  0.00471534],"[0.00135219 0.00704996 0.03472156 0.00455034 0.00705113 0.04494917
 0.40503266 0.47656846 0.01872453]"
detected_faces/clip_813_frame_face0.png,White,White,Male,20-29,"[8.1907231e-01 7.7400815e-05 1.1722844e-02 6.1892737e-05 6.6050547e-05
 6.1696419e-04 1.6838264e-01]",[9.9781823e-01 2.9543648e-04 3.0063462e-04 1.5856370e-03],[9.9983454e-01 1.6550989e-04],"[4.4713778e-07 1.2934673e-05 8.2798712e-03 4.6021068e-01 4.5238486e-01
 7.6574512e-02 2.4996810e-03 3.6106358e-05 8.7365760e-07]"
detected_faces/clip_249_frame_face1.png,Black,Black,Female,20-29,"[1.5258273e-03 9.3996769e-01 5.2721687e-02 3.3830764e-04 1.5363769e-03
 2.5798376e-03 1.3302075e-03]",[0.00190146 0.99563533 0.0014057  0.00105758],[0.00320478 0.9967952 ],"[2.6511310e-05 8.1203664e-03 1.7771262e-01 5.7507855e-01 2.2790973e-01
 1.0810689e-02 3.2958307e-04 1.1362197e-05 5.1529406e-07]"
detected_faces/clip_132_frame_face1.png,East Asian,White,Female,20-29,"[0.12173752 0.00184158 0.06491216 0.6685941  0.09575946 0.00235634
 0.0447988 ]",[0.93771154 0.00160084 0.04215953 0.01852808],[2.921293e-04 9.997079e-01],"[1.4011678e-06 2.2140496e-04 1.0875622e-02 6.2173951e-01 3.2996655e-01
 3.5340834e-02 1.7978840e-03 5.5955203e-05 9.1028460e-07]"
detected_faces/clip_116_frame_face0.png,White,White,Female,20-29,"[5.1838809e-01 6.6789500e-05 2.7063005e-02 8.2485907e-04 5.3543289e-04
 2.5271757e-03 4.5059463e-01]",[9.518712e-01 7.612035e-04 1.664688e-02 3.072080e-02],[0.01104188 0.9889581 ],"[2.61212875e-07 3.48435315e-05 1.48864975e-02 6.77228868e-01
 2.96602100e-01 1.10772708e-02 1.66568672e-04 3.52482880e-06
 1.16296619e-07]"
detected_faces/clip_322_frame_face0.png,White,White,Male,40-49,"[9.3682545e-01 8.0779837e-06 4.4275761e-02 6.8385853e-04 6.4862840e-04
 4.2318317e-04 1.7135091e-02]",[9.9794596e-01 1.3326109e-05 7.9831213e-04 1.2424430e-03],[9.999246e-01 7.542091e-05],"[1.9957409e-07 5.4999487e-07 3.8563742e-04 6.7255974e-02 3.8334170e-01
 4.3643504e-01 1.1061719e-01 1.9455627e-03 1.8172988e-05]"
detected_faces/clip_250_frame_face0.png,Black,Black,Female,10-19,"[1.7996313e-02 8.2767653e-01 1.4760131e-01 1.6917537e-04 3.5434825e-04
 1.0821427e-03 5.1201265e-03]",[6.1792606e-03 9.8819613e-01 9.0131734e-04 4.7232946e-03],[0.01898099 0.981019  ],"[3.7761271e-05 5.0650753e-02 6.2471664e-01 2.9227674e-01 3.1072328e-02
 1.2143136e-03 2.9691797e-05 1.6344691e-06 1.0276502e-07]"
detected_faces/clip_384_frame_face0.png,White,Asian,Female,20-29,"[3.1387281e-01 1.8143322e-04 2.4275748e-01 1.4670406e-01 2.4672303e-02
 1.1030568e-02 2.6078141e-01]",[0.17818014 0.00142563 0.81634444 0.00404975],[5.5592896e-05 9.9994439e-01],"[1.36398285e-07 2.89574295e-04 1.09969385e-01 7.77425826e-01
 1.11522943e-01 7.88911653e-04 3.15593184e-06 7.39007646e-08
 9.77184778e-10]"
detected_faces/clip_147_frame_face2.png,White,White,Male,40-49,"[8.7325221e-01 2.4328034e-05 9.7143324e-04 5.1658577e-04 3.0210620e-04
 1.7896818e-04 1.2475441e-01]",[9.9943662e-01 6.5169574e-05 1.4989945e-04 3.4831080e-04],[0.8780068  0.12199314],"[9.8002609e-05 1.5738622e-03 2.7696900e-02 1.2405533e-01 2.7520269e-01
 3.2630399e-01 2.0193437e-01 3.7689026e-02 5.4457439e-03]"
detected_faces/clip_49_frame_face0.png,White,White,Female,20-29,"[7.8477699e-01 9.9458644e-05 1.7594910e-01 4.6616071e-03 1.1995048e-02
 7.5429790e-03 1.4974824e-02]",[0.9060433  0.00118346 0.06562753 0.02714568],[5.6487223e-04 9.9943507e-01],"[1.9238353e-06 1.3840973e-02 3.9927706e-01 5.4752344e-01 3.8723949e-02
 6.2951422e-04 3.1553511e-06 8.6904876e-08 6.0454783e-09]"
detected_faces/clip_194_frame_face0.png,White,White,Female,30-39,"[9.7924763e-01 4.0612122e-06 2.0537511e-03 9.3739400e-06 1.7703194e-05
 1.3233931e-05 1.8654192e-02]",[9.9986351e-01 4.1729392e-05 8.3376101e-05 1.1363183e-05],[0.2437556 0.7562444],"[2.5298891e-06 2.5015205e-04 1.4750844e-02 1.3209035e-01 4.8784140e-01
 3.3766061e-01 2.6861059e-02 5.3757988e-04 5.5041846e-06]"
detected_faces/clip_250_frame_face1.png,Indian,Black,Male,50-59,"[3.6591847e-04 3.3602899e-01 9.0435976e-03 9.6875001e-06 1.5362733e-04
 6.3830864e-01 1.6089609e-02]",[8.692778e-04 5.175906e-01 3.475013e-04 4.811926e-01],[9.9985909e-01 1.4093946e-04],"[3.0281642e-05 1.9781744e-04 3.0345926e-03 6.4969235e-03 7.0004009e-02
 3.9133474e-01 5.0144225e-01 2.7212622e-02 2.4675875e-04]"
detected_faces/clip_274_frame_face0.png,White,White,Male,60-69,"[6.3399130e-01 1.3758492e-01 1.2934302e-02 4.4640686e-04 5.2192417e-04
 5.0346401e-02 1.6417469e-01]",[9.9781984e-01 4.8896129e-04 4.1893574e-05 1.6493103e-03],[9.9995935e-01 4.0646930e-05],"[9.1609618e-06 1.6356361e-06 6.0779912e-06 1.0288735e-04 3.0303767e-04
 1.9681084e-03 7.7006966e-02 7.2538126e-01 1.9522096e-01]"
detected_faces/clip_306_frame_face0.png,East Asian,Asian,Male,20-29,"[7.8358472e-04 1.1352910e-06 7.9822152e-05 9.8645502e-01 1.2651162e-02
 6.0433304e-06 2.3209603e-05]",[3.0709783e-04 4.5407469e-06 9.9967939e-01 9.0473541e-06],[0.9862232  0.01377678],"[2.2532879e-05 2.0943818e-04 2.7240042e-02 4.4204661e-01 4.3140540e-01
 9.1566995e-02 6.5357983e-03 9.4358571e-04 2.9656065e-05]"
detected_faces/clip_116_frame_face1.png,Middle Eastern,White,Male,30-39,"[4.96775836e-01 4.20372635e-05 1.28275855e-03 1.36854715e-05
 3.55657758e-05 3.11814249e-04 5.01538277e-01]",[9.9872833e-01 3.6943654e-04 5.8952646e-05 8.4332662e-04],[0.9986073  0.00139279],"[7.9869315e-06 1.6225500e-04 1.4237933e-02 1.4990784e-01 4.5505688e-01
 3.1334656e-01 6.2053073e-02 4.9360245e-03 2.9144826e-04]"
